customer_id,meter_id,name,mobile_number,address,city,pincode,connection_type,tariff_plan,connection_date,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
275,MTR0000275,Customer 275,6496851790,Address 275,Vadodara,436350,Domestic,LT-3,2023-11-29,2422,2024-11-23 08:16:16.079987,7.738,236.04,24.54,0.857,6.079,50.312,Three,OK
276,MTR0000276,Customer 276,6547968066,Address 276,Rajkot,415914,Industrial,LT-1,2022-08-18,439,2025-08-06 04:25:53.651304,9.036,221.36,34.78,0.885,4.265,49.77,Three,OK
276,MTR0000276,Customer 276,6547968066,Address 276,Rajkot,415914,Industrial,LT-1,2022-08-18,462,2025-05-21 01:48:31.902654,5.942,232.38,25.73,0.795,4.671,49.75,Three,OK
277,MTR0000277,Customer 277,6393122694,Address 277,Ahmedabad,418572,Industrial,LT-1,2024-06-23,553,2025-07-20 14:04:07.782850,40.923,231.43,28.53,0.85,8.634,50.188,Single,OK
277,MTR0000277,Customer 277,6393122694,Address 277,Ahmedabad,418572,Industrial,LT-1,2024-06-23,648,2025-04-08 16:51:55.336341,23.324,228.04,23.3,0.966,5.279,50.138,Single,CHECK
277,MTR0000277,Customer 277,6393122694,Address 277,Ahmedabad,418572,Industrial,LT-1,2024-06-23,2272,2025-07-08 20:31:20.648450,42.355,237.34,29.49,0.751,0.628,50.234,Three,OK
277,MTR0000277,Customer 277,6393122694,Address 277,Ahmedabad,418572,Industrial,LT-1,2024-06-23,2535,2025-11-12 09:50:16.940864,10.924,236.98,36.76,0.982,1.302,49.65,Single,OK
278,MTR0000278,Customer 278,6965764729,Address 278,Surat,389654,Commercial,LT-3,2021-06-02,1458,2025-10-07 00:35:09.456168,40.569,222.03,31.93,0.945,1.227,50.243,Three,OK
279,MTR0000279,Customer 279,6248864661,Address 279,Vadodara,382122,Domestic,LT-3,2024-05-07,300,2025-01-25 14:03:56.823830,29.864,212.57,34.73,0.863,9.765,50.311,Single,OK
279,MTR0000279,Customer 279,6248864661,Address 279,Vadodara,382122,Domestic,LT-3,2024-05-07,575,2025-05-30 04:49:14.582774,19.785,217.2,25.5,0.831,1.751,50.102,Single,OK
279,MTR0000279,Customer 279,6248864661,Address 279,Vadodara,382122,Domestic,LT-3,2024-05-07,2455,2024-12-07 10:24:57.511431,39.824,226.35,21.1,0.906,3.713,49.936,Single,OK
279,MTR0000279,Customer 279,6248864661,Address 279,Vadodara,382122,Domestic,LT-3,2024-05-07,2962,2025-09-26 13:46:32.447989,19.581,234.76,33.73,0.965,3.004,50.391,Three,OK
280,MTR0000280,Customer 280,6123944105,Address 280,Vadodara,427571,Domestic,LT-3,2024-07-18,2124,2025-06-25 15:02:03.391372,22.621,223.02,39.53,0.764,5.4,49.7,Single,OK
280,MTR0000280,Customer 280,6123944105,Address 280,Vadodara,427571,Domestic,LT-3,2024-07-18,2851,2025-03-13 11:12:21.859771,47.656,239.19,39.81,0.875,3.282,49.546,Single,OK
281,MTR0000281,Customer 281,6279101254,Address 281,Vadodara,393139,Commercial,LT-3,2022-10-12,1882,2025-05-10 08:43:52.918030,39.847,210.4,23.81,0.997,1.518,49.574,Three,OK
281,MTR0000281,Customer 281,6279101254,Address 281,Vadodara,393139,Commercial,LT-3,2022-10-12,2313,2025-08-25 14:04:41.477805,28.887,218.3,27.47,0.96,2.924,49.833,Three,OK
281,MTR0000281,Customer 281,6279101254,Address 281,Vadodara,393139,Commercial,LT-3,2022-10-12,2694,2025-03-16 18:40:34.621775,35.557,248.19,35.52,0.95,6.198,49.761,Three,OK
282,MTR0000282,Customer 282,6758577430,Address 282,Vadodara,423422,Domestic,LT-3,2024-05-24,992,2025-07-27 20:55:33.316787,25.131,215.24,26.59,0.86,2.284,50.135,Three,OK
282,MTR0000282,Customer 282,6758577430,Address 282,Vadodara,423422,Domestic,LT-3,2024-05-24,1199,2025-08-26 06:32:48.315861,10.316,233.55,33.32,0.999,4.015,50.447,Three,OK
282,MTR0000282,Customer 282,6758577430,Address 282,Vadodara,423422,Domestic,LT-3,2024-05-24,1931,2025-01-31 11:48:10.537597,2.93,228.51,33.45,0.851,5.987,49.727,Three,OK
282,MTR0000282,Customer 282,6758577430,Address 282,Vadodara,423422,Domestic,LT-3,2024-05-24,2101,2025-06-19 23:58:15.638444,4.754,214.56,21.64,0.874,9.504,50.088,Three,OK
282,MTR0000282,Customer 282,6758577430,Address 282,Vadodara,423422,Domestic,LT-3,2024-05-24,2361,2025-03-08 14:50:49.029204,21.063,237.5,29.9,0.928,9.141,50.48,Single,OK
282,MTR0000282,Customer 282,6758577430,Address 282,Vadodara,423422,Domestic,LT-3,2024-05-24,2785,2025-02-08 14:45:43.157174,45.334,224.28,37.7,0.99,9.286,50.336,Three,OK
283,MTR0000283,Customer 283,6592397866,Address 283,Bhavnagar,395525,Commercial,LT-2,2023-11-08,1002,2025-02-17 00:10:38.437688,42.56,233.15,32.16,0.907,2.649,49.726,Single,OK
283,MTR0000283,Customer 283,6592397866,Address 283,Bhavnagar,395525,Commercial,LT-2,2023-11-08,2043,2025-03-29 20:51:31.701674,5.493,216.12,37.45,0.97,2.854,49.789,Single,OK
284,MTR0000284,Customer 284,6529402967,Address 284,Surat,381180,Industrial,LT-1,2022-02-01,20,2025-07-08 00:16:52.884277,27.217,212.29,31.0,0.937,2.79,50.131,Three,CHECK
284,MTR0000284,Customer 284,6529402967,Address 284,Surat,381180,Industrial,LT-1,2022-02-01,228,2025-09-24 16:58:32.863190,42.449,217.43,22.5,0.91,7.789,49.86,Three,OK
285,MTR0000285,Customer 285,6713132523,Address 285,Ahmedabad,412058,Commercial,HT-1,2023-04-19,281,2024-12-02 05:43:28.181294,29.318,229.18,27.51,0.941,5.301,50.118,Single,OK
285,MTR0000285,Customer 285,6713132523,Address 285,Ahmedabad,412058,Commercial,HT-1,2023-04-19,1328,2025-07-07 22:44:29.621736,46.576,219.86,22.09,0.939,8.245,49.853,Three,CHECK
285,MTR0000285,Customer 285,6713132523,Address 285,Ahmedabad,412058,Commercial,HT-1,2023-04-19,1707,2025-09-24 11:51:20.638433,46.646,221.1,33.67,0.872,0.816,50.001,Three,OK
285,MTR0000285,Customer 285,6713132523,Address 285,Ahmedabad,412058,Commercial,HT-1,2023-04-19,2397,2025-03-20 08:27:54.971106,16.341,212.44,38.04,0.91,0.342,49.772,Three,OK
286,MTR0000286,Customer 286,6144825096,Address 286,Ahmedabad,423083,Industrial,LT-2,2022-10-19,1687,2025-10-23 08:32:49.504308,6.715,234.67,33.26,0.823,9.514,50.437,Three,OK
286,MTR0000286,Customer 286,6144825096,Address 286,Ahmedabad,423083,Industrial,LT-2,2022-10-19,1755,2025-07-05 12:33:08.026308,30.529,246.44,30.43,0.958,3.974,49.683,Three,OK
286,MTR0000286,Customer 286,6144825096,Address 286,Ahmedabad,423083,Industrial,LT-2,2022-10-19,2171,2025-01-31 06:06:41.494821,44.979,214.81,30.74,0.964,8.288,50.093,Three,OK
287,MTR0000287,Customer 287,6863705589,Address 287,Surat,423996,Industrial,LT-2,2025-02-03,450,2025-08-07 16:57:49.525715,15.636,210.56,36.1,0.827,0.223,50.373,Single,OK
288,MTR0000288,Customer 288,6719054522,Address 288,Vadodara,386474,Industrial,LT-2,2022-08-21,2072,2025-07-11 06:51:06.665807,0.327,247.27,22.29,0.828,5.395,50.497,Three,OK
288,MTR0000288,Customer 288,6719054522,Address 288,Vadodara,386474,Industrial,LT-2,2022-08-21,2086,2025-02-26 16:56:22.083305,8.287,235.39,22.43,0.913,6.692,50.361,Single,OK
289,MTR0000289,Customer 289,6254034350,Address 289,Vadodara,385894,Commercial,LT-2,2024-02-25,363,2025-07-15 11:09:30.276255,21.197,221.61,38.58,0.882,3.656,49.815,Single,OK
289,MTR0000289,Customer 289,6254034350,Address 289,Vadodara,385894,Commercial,LT-2,2024-02-25,544,2025-03-20 04:22:59.145720,43.101,224.73,38.85,0.76,9.44,50.071,Single,OK
289,MTR0000289,Customer 289,6254034350,Address 289,Vadodara,385894,Commercial,LT-2,2024-02-25,2302,2025-03-24 00:27:57.942941,4.849,248.89,27.13,0.983,1.38,50.247,Three,OK
289,MTR0000289,Customer 289,6254034350,Address 289,Vadodara,385894,Commercial,LT-2,2024-02-25,2623,2024-12-22 11:39:41.121725,48.689,238.92,22.4,0.926,4.027,50.088,Three,OK
289,MTR0000289,Customer 289,6254034350,Address 289,Vadodara,385894,Commercial,LT-2,2024-02-25,2820,2025-08-29 22:51:58.474780,3.797,228.45,22.49,0.918,2.878,49.837,Single,OK
290,MTR0000290,Customer 290,6803039531,Address 290,Ahmedabad,431181,Industrial,LT-2,2022-06-15,721,2025-09-07 02:44:29.289227,3.478,219.57,35.57,0.981,1.588,50.377,Single,OK
290,MTR0000290,Customer 290,6803039531,Address 290,Ahmedabad,431181,Industrial,LT-2,2022-06-15,1952,2025-05-13 16:56:45.996424,20.682,215.91,21.31,0.875,9.386,50.175,Single,OK
291,MTR0000291,Customer 291,6586404282,Address 291,Bhavnagar,436798,Domestic,LT-3,2022-01-29,1847,2025-06-03 02:20:41.242339,27.58,215.07,35.9,0.876,3.429,50.258,Three,OK
291,MTR0000291,Customer 291,6586404282,Address 291,Bhavnagar,436798,Domestic,LT-3,2022-01-29,2370,2024-12-26 17:16:25.868099,3.944,214.87,22.11,0.853,4.551,50.372,Single,OK
291,MTR0000291,Customer 291,6586404282,Address 291,Bhavnagar,436798,Domestic,LT-3,2022-01-29,2476,2025-07-13 05:51:47.416368,45.516,229.77,24.54,0.782,1.88,50.336,Three,OK
291,MTR0000291,Customer 291,6586404282,Address 291,Bhavnagar,436798,Domestic,LT-3,2022-01-29,2579,2025-06-16 21:32:08.657383,17.26,242.02,26.83,0.763,7.946,50.147,Single,OK
291,MTR0000291,Customer 291,6586404282,Address 291,Bhavnagar,436798,Domestic,LT-3,2022-01-29,2723,2025-03-18 04:56:34.923531,21.2,217.48,25.84,0.765,3.557,49.744,Single,OK
292,MTR0000292,Customer 292,6793804160,Address 292,Vadodara,418330,Industrial,HT-1,2021-08-15,424,2025-06-20 18:33:01.449671,47.588,241.76,32.51,0.899,1.63,49.55,Single,OK
292,MTR0000292,Customer 292,6793804160,Address 292,Vadodara,418330,Industrial,HT-1,2021-08-15,742,2025-06-04 12:15:23.871665,27.494,242.48,25.1,0.912,7.613,49.879,Single,CHECK
292,MTR0000292,Customer 292,6793804160,Address 292,Vadodara,418330,Industrial,HT-1,2021-08-15,877,2025-01-26 05:42:45.034624,1.364,223.55,21.71,0.968,3.581,50.163,Three,OK
292,MTR0000292,Customer 292,6793804160,Address 292,Vadodara,418330,Industrial,HT-1,2021-08-15,1555,2025-05-23 17:40:47.124212,10.932,236.45,37.51,0.839,2.788,50.035,Three,OK
292,MTR0000292,Customer 292,6793804160,Address 292,Vadodara,418330,Industrial,HT-1,2021-08-15,1860,2025-10-13 06:12:29.932321,35.188,242.4,29.54,0.989,7.237,50.448,Three,OK
292,MTR0000292,Customer 292,6793804160,Address 292,Vadodara,418330,Industrial,HT-1,2021-08-15,2127,2025-05-08 20:12:12.688976,42.26,240.85,26.61,0.851,0.702,50.367,Single,OK
292,MTR0000292,Customer 292,6793804160,Address 292,Vadodara,418330,Industrial,HT-1,2021-08-15,2659,2025-09-02 08:33:14.415088,41.61,238.56,33.98,0.817,5.086,50.473,Single,OK
293,MTR0000293,Customer 293,6686116251,Address 293,Bhavnagar,428439,Commercial,LT-3,2022-11-18,1269,2024-12-26 07:01:49.777727,8.535,223.59,35.32,0.996,9.9,49.875,Three,OK
293,MTR0000293,Customer 293,6686116251,Address 293,Bhavnagar,428439,Commercial,LT-3,2022-11-18,2382,2025-11-18 14:43:26.422765,3.305,243.53,23.14,0.925,5.791,49.577,Three,OK
293,MTR0000293,Customer 293,6686116251,Address 293,Bhavnagar,428439,Commercial,LT-3,2022-11-18,2647,2025-04-03 07:39:54.862667,39.852,227.66,35.41,0.935,7.011,50.474,Single,OK
294,MTR0000294,Customer 294,6866598898,Address 294,Bhavnagar,403794,Commercial,HT-1,2023-04-20,395,2025-01-23 10:59:11.770144,47.982,211.27,31.8,0.787,0.486,50.272,Three,OK
294,MTR0000294,Customer 294,6866598898,Address 294,Bhavnagar,403794,Commercial,HT-1,2023-04-20,1558,2025-01-27 10:54:24.786232,1.859,228.34,37.79,0.965,0.813,49.804,Three,OK
294,MTR0000294,Customer 294,6866598898,Address 294,Bhavnagar,403794,Commercial,HT-1,2023-04-20,2214,2025-03-23 22:30:11.758722,36.175,212.78,37.48,0.882,6.282,49.523,Three,OK
294,MTR0000294,Customer 294,6866598898,Address 294,Bhavnagar,403794,Commercial,HT-1,2023-04-20,2705,2025-05-08 02:39:48.370605,13.668,244.74,25.87,0.97,0.539,49.734,Three,OK
294,MTR0000294,Customer 294,6866598898,Address 294,Bhavnagar,403794,Commercial,HT-1,2023-04-20,2864,2025-04-21 22:30:46.725519,32.868,210.59,30.36,0.876,1.559,49.694,Single,CHECK
295,MTR0000295,Customer 295,6420435052,Address 295,Vadodara,408574,Domestic,HT-1,2025-08-20,150,2024-12-30 12:36:58.780188,7.365,230.75,33.54,0.81,2.554,50.204,Three,OK
295,MTR0000295,Customer 295,6420435052,Address 295,Vadodara,408574,Domestic,HT-1,2025-08-20,757,2025-10-09 11:43:17.436895,20.614,218.84,37.29,0.781,5.426,49.629,Single,OK
295,MTR0000295,Customer 295,6420435052,Address 295,Vadodara,408574,Domestic,HT-1,2025-08-20,1918,2025-07-27 17:37:55.145175,26.857,227.75,22.19,0.755,4.279,49.68,Single,OK
296,MTR0000296,Customer 296,6622913333,Address 296,Vadodara,388844,Commercial,LT-2,2022-05-04,2001,2025-02-16 00:44:22.774490,4.953,241.53,39.92,0.799,6.144,50.322,Single,CHECK
296,MTR0000296,Customer 296,6622913333,Address 296,Vadodara,388844,Commercial,LT-2,2022-05-04,2136,2024-12-21 00:04:37.824276,9.566,242.42,30.02,0.797,7.266,50.432,Three,OK
297,MTR0000297,Customer 297,6255671914,Address 297,Bhavnagar,432963,Commercial,LT-2,2022-06-08,1582,2025-05-29 06:54:33.847599,7.943,211.43,22.93,0.981,6.8,49.959,Single,OK
297,MTR0000297,Customer 297,6255671914,Address 297,Bhavnagar,432963,Commercial,LT-2,2022-06-08,2186,2025-03-18 08:18:32.598719,31.464,223.62,26.04,0.847,1.427,49.694,Three,OK
297,MTR0000297,Customer 297,6255671914,Address 297,Bhavnagar,432963,Commercial,LT-2,2022-06-08,2267,2025-10-29 09:06:41.374134,8.109,215.48,32.95,0.996,6.317,49.664,Three,OK
297,MTR0000297,Customer 297,6255671914,Address 297,Bhavnagar,432963,Commercial,LT-2,2022-06-08,2537,2025-03-19 23:11:16.874344,49.162,248.2,28.21,0.824,7.22,50.379,Three,OK
298,MTR0000298,Customer 298,6336326962,Address 298,Ahmedabad,381540,Commercial,LT-2,2020-12-20,393,2025-05-05 20:53:45.954398,14.419,225.0,21.36,0.917,9.814,49.593,Single,CHECK
298,MTR0000298,Customer 298,6336326962,Address 298,Ahmedabad,381540,Commercial,LT-2,2020-12-20,1567,2025-01-19 07:03:17.529568,7.622,227.44,20.65,0.936,0.491,49.961,Single,OK
298,MTR0000298,Customer 298,6336326962,Address 298,Ahmedabad,381540,Commercial,LT-2,2020-12-20,1632,2025-03-09 02:01:30.086745,36.461,237.14,20.93,0.954,3.401,49.861,Single,OK
298,MTR0000298,Customer 298,6336326962,Address 298,Ahmedabad,381540,Commercial,LT-2,2020-12-20,2610,2025-03-04 17:29:01.263825,37.615,226.66,34.43,0.819,7.618,49.978,Three,OK
298,MTR0000298,Customer 298,6336326962,Address 298,Ahmedabad,381540,Commercial,LT-2,2020-12-20,2736,2025-09-24 13:29:46.404630,37.003,234.91,31.08,0.91,3.852,49.525,Three,OK
298,MTR0000298,Customer 298,6336326962,Address 298,Ahmedabad,381540,Commercial,LT-2,2020-12-20,2941,2025-03-01 07:43:41.442418,21.627,241.41,30.33,0.77,4.231,50.103,Single,OK
299,MTR0000299,Customer 299,6046297111,Address 299,Ahmedabad,438199,Industrial,LT-2,2020-11-20,15,2025-02-27 15:10:21.121543,40.653,246.97,37.83,0.96,0.168,50.228,Single,OK
299,MTR0000299,Customer 299,6046297111,Address 299,Ahmedabad,438199,Industrial,LT-2,2020-11-20,627,2025-09-16 21:12:46.262669,2.152,230.82,38.73,0.838,0.431,49.771,Single,OK
299,MTR0000299,Customer 299,6046297111,Address 299,Ahmedabad,438199,Industrial,LT-2,2020-11-20,747,2025-06-18 23:52:06.358633,40.455,228.85,27.89,0.919,7.924,49.832,Three,OK
300,MTR0000300,Customer 300,6137613131,Address 300,Vadodara,400582,Domestic,HT-1,2022-10-02,702,2025-08-01 21:54:53.705508,18.289,245.65,26.0,0.968,5.19,50.436,Single,OK
300,MTR0000300,Customer 300,6137613131,Address 300,Vadodara,400582,Domestic,HT-1,2022-10-02,2802,2025-04-16 23:16:17.422615,25.125,230.91,21.45,0.752,7.07,50.478,Single,OK
301,MTR0000301,Customer 301,6250140556,Address 301,Ahmedabad,435509,Commercial,HT-1,2023-01-11,521,2025-11-04 14:51:31.397339,17.415,234.03,25.17,0.857,1.527,50.235,Single,OK
301,MTR0000301,Customer 301,6250140556,Address 301,Ahmedabad,435509,Commercial,HT-1,2023-01-11,2847,2025-07-06 21:41:55.602864,11.157,235.98,21.76,0.896,4.541,50.284,Three,OK
301,MTR0000301,Customer 301,6250140556,Address 301,Ahmedabad,435509,Commercial,HT-1,2023-01-11,2934,2025-06-03 22:34:45.416440,23.322,229.34,24.55,0.956,5.739,50.076,Three,OK
301,MTR0000301,Customer 301,6250140556,Address 301,Ahmedabad,435509,Commercial,HT-1,2023-01-11,2945,2025-07-31 15:34:02.038612,4.132,234.82,27.53,0.97,0.477,50.225,Single,OK
302,MTR0000302,Customer 302,6897828773,Address 302,Ahmedabad,394871,Domestic,HT-1,2023-12-19,249,2025-06-21 06:23:46.439994,33.163,213.9,26.1,0.824,3.601,50.488,Three,OK
302,MTR0000302,Customer 302,6897828773,Address 302,Ahmedabad,394871,Domestic,HT-1,2023-12-19,1414,2025-10-31 04:54:35.773769,19.919,226.81,27.52,0.784,9.373,50.031,Three,OK
302,MTR0000302,Customer 302,6897828773,Address 302,Ahmedabad,394871,Domestic,HT-1,2023-12-19,1972,2025-10-31 03:43:12.780305,23.788,236.92,35.47,0.874,6.985,49.992,Single,OK
302,MTR0000302,Customer 302,6897828773,Address 302,Ahmedabad,394871,Domestic,HT-1,2023-12-19,2137,2025-02-08 18:19:42.705436,7.745,235.13,34.43,0.883,9.106,49.668,Three,OK
302,MTR0000302,Customer 302,6897828773,Address 302,Ahmedabad,394871,Domestic,HT-1,2023-12-19,2369,2025-06-28 01:02:25.506198,48.546,226.77,35.38,0.79,4.452,50.079,Three,OK
303,MTR0000303,Customer 303,6174256955,Address 303,Vadodara,403413,Commercial,HT-1,2025-07-28,329,2025-08-11 11:44:02.445515,24.77,235.58,36.97,0.807,4.273,49.882,Single,OK
303,MTR0000303,Customer 303,6174256955,Address 303,Vadodara,403413,Commercial,HT-1,2025-07-28,883,2025-11-13 04:14:39.194374,47.44,226.23,25.05,0.766,6.692,50.217,Three,OK
303,MTR0000303,Customer 303,6174256955,Address 303,Vadodara,403413,Commercial,HT-1,2025-07-28,1071,2024-12-10 03:02:42.640093,26.702,230.47,23.6,0.837,7.923,49.724,Three,OK
304,MTR0000304,Customer 304,6631062391,Address 304,Bhavnagar,429164,Domestic,LT-3,2021-04-07,158,2025-05-11 18:22:52.777636,12.017,212.27,21.33,0.952,4.851,49.587,Three,OK
304,MTR0000304,Customer 304,6631062391,Address 304,Bhavnagar,429164,Domestic,LT-3,2021-04-07,2242,2025-07-11 23:13:16.411706,12.766,249.23,39.92,0.935,2.246,50.276,Three,OK
305,MTR0000305,Customer 305,6436533310,Address 305,Surat,417191,Commercial,LT-1,2023-07-12,2340,2025-05-11 02:21:20.906893,45.713,212.07,31.56,0.759,4.735,50.11,Single,OK
305,MTR0000305,Customer 305,6436533310,Address 305,Surat,417191,Commercial,LT-1,2023-07-12,2943,2025-10-30 18:08:08.040481,12.347,217.68,25.8,0.952,4.811,49.827,Single,OK
306,MTR0000306,Customer 306,6415431318,Address 306,Vadodara,429623,Industrial,LT-1,2024-03-29,303,2025-07-25 09:12:28.494299,5.112,248.16,33.69,0.956,3.541,50.0,Three,OK
306,MTR0000306,Customer 306,6415431318,Address 306,Vadodara,429623,Industrial,LT-1,2024-03-29,1260,2025-06-24 15:13:14.683687,36.086,243.62,24.11,0.957,0.606,49.883,Three,OK
307,MTR0000307,Customer 307,6575046799,Address 307,Surat,395591,Domestic,LT-1,2025-09-05,116,2025-01-22 14:32:59.975743,47.871,225.6,27.9,0.827,2.096,49.523,Single,OK
307,MTR0000307,Customer 307,6575046799,Address 307,Surat,395591,Domestic,LT-1,2025-09-05,892,2025-02-24 14:05:51.173024,14.826,244.39,35.17,0.956,3.27,50.039,Single,OK
307,MTR0000307,Customer 307,6575046799,Address 307,Surat,395591,Domestic,LT-1,2025-09-05,901,2024-11-23 14:59:03.499657,1.775,247.15,33.33,0.965,5.299,49.533,Single,OK
307,MTR0000307,Customer 307,6575046799,Address 307,Surat,395591,Domestic,LT-1,2025-09-05,1043,2025-10-13 20:32:14.850292,41.963,237.67,30.51,0.989,4.879,49.612,Three,OK
307,MTR0000307,Customer 307,6575046799,Address 307,Surat,395591,Domestic,LT-1,2025-09-05,1547,2025-11-15 20:39:47.749457,34.935,224.85,26.62,0.98,4.695,50.111,Single,OK
307,MTR0000307,Customer 307,6575046799,Address 307,Surat,395591,Domestic,LT-1,2025-09-05,2971,2025-03-01 11:04:37.821796,42.698,224.28,31.07,0.911,0.999,50.36,Single,OK
308,MTR0000308,Customer 308,6956768857,Address 308,Bhavnagar,395976,Domestic,LT-1,2023-06-10,695,2025-09-07 03:41:36.987382,43.67,246.3,36.69,0.903,0.735,50.238,Three,OK
308,MTR0000308,Customer 308,6956768857,Address 308,Bhavnagar,395976,Domestic,LT-1,2023-06-10,889,2025-02-11 06:11:58.855081,37.776,228.83,28.31,0.956,2.527,49.508,Single,OK
308,MTR0000308,Customer 308,6956768857,Address 308,Bhavnagar,395976,Domestic,LT-1,2023-06-10,1020,2025-01-26 09:54:15.681469,8.512,229.27,22.58,0.922,1.2,49.637,Single,OK
309,MTR0000309,Customer 309,6360192337,Address 309,Rajkot,422152,Industrial,LT-3,2025-03-04,2240,2024-12-17 02:16:24.544082,48.806,236.37,35.12,0.966,9.788,49.614,Single,OK
309,MTR0000309,Customer 309,6360192337,Address 309,Rajkot,422152,Industrial,LT-3,2025-03-04,2935,2025-03-30 13:33:56.296512,22.968,231.11,28.97,0.902,0.689,49.694,Single,OK
310,MTR0000310,Customer 310,6580556585,Address 310,Rajkot,439486,Commercial,LT-2,2022-04-10,1974,2025-05-02 08:26:42.314865,14.41,239.7,38.87,0.898,8.258,49.887,Single,OK
311,MTR0000311,Customer 311,6834270422,Address 311,Surat,422913,Industrial,LT-2,2022-10-27,764,2025-10-08 02:08:43.580593,37.315,226.67,25.19,0.949,3.06,49.585,Three,OK
311,MTR0000311,Customer 311,6834270422,Address 311,Surat,422913,Industrial,LT-2,2022-10-27,1028,2025-11-17 21:56:36.302032,39.152,230.82,20.91,0.979,8.858,50.224,Three,OK
311,MTR0000311,Customer 311,6834270422,Address 311,Surat,422913,Industrial,LT-2,2022-10-27,1496,2025-01-03 11:50:45.299226,23.712,236.7,26.81,0.915,7.623,49.511,Single,OK
311,MTR0000311,Customer 311,6834270422,Address 311,Surat,422913,Industrial,LT-2,2022-10-27,1712,2025-01-22 00:08:31.030639,39.577,225.96,28.44,0.813,3.371,49.91,Three,OK
311,MTR0000311,Customer 311,6834270422,Address 311,Surat,422913,Industrial,LT-2,2022-10-27,1849,2025-07-31 03:43:16.346578,1.593,237.89,29.75,0.92,1.88,50.166,Single,OK
312,MTR0000312,Customer 312,6729258852,Address 312,Surat,414219,Domestic,LT-3,2020-06-09,235,2025-02-07 21:39:54.238769,7.319,216.19,27.43,0.766,3.186,50.38,Three,OK
312,MTR0000312,Customer 312,6729258852,Address 312,Surat,414219,Domestic,LT-3,2020-06-09,2720,2025-04-05 09:04:48.291332,47.228,238.42,27.13,0.834,1.01,50.273,Three,OK
313,MTR0000313,Customer 313,6648418452,Address 313,Rajkot,392587,Domestic,LT-3,2021-05-14,1508,2025-07-14 15:32:27.419759,9.615,243.49,22.88,0.787,0.534,50.189,Single,OK
313,MTR0000313,Customer 313,6648418452,Address 313,Rajkot,392587,Domestic,LT-3,2021-05-14,1768,2025-04-06 18:25:51.785187,38.934,235.95,28.69,0.959,9.75,50.332,Three,OK
